"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0K450","2020-02-08 15:00:00","35.000","359.000","6.500","18.900","0.630","1015.600","","0.000","12.300","346.000","","20.300","","14.300",""
"C0G760","2020-02-08 15:00:00","53.000","347.000","3.600","20.500","0.590","1016.600","","0.000","-99.000","-99.000","-99.000","22.200","","12.900",""
"CM0120","2020-02-08 15:00:00","4.000","35.000","10.000","16.700","0.680","1020.600","","0.000","18.300","38.000","","17.400","","16.100",""
"C0Z290","2020-02-08 15:00:00","946.000","0.000","0.000","10.900","1.000","916.300","","2.500","-99.000","-99.000","-99.000","12.600","","10.700",""
"C0V680","2020-02-08 15:00:00","40.000","279.000","2.900","23.500","0.620","1014.700","","0.000","-99.000","-99.000","-99.000","23.500","","14.700",""
"C0F9U0","2020-02-08 15:00:00","74.000","40.000","3.200","18.900","0.600","1011.700","","0.000","9.900","13.000","","21.100","","15.300",""
"C0AI10","2020-02-08 15:00:00","76.000","0.000","0.100","14.900","0.880","1015.700","","0.000","-99.000","-99.000","-99.000","15.300","","13.400",""
"C0V530","2020-02-08 15:00:00","34.000","348.000","2.700","23.400","0.490","1015.400","","0.000","-99.000","-99.000","-99.000","24.000","","14.500",""
"C0R550","2020-02-08 15:00:00","38.000","242.000","3.400","23.300","0.680","1015.900","","0.000","-99.000","-99.000","-99.000","24.900","","14.100",""
"C0F9L0","2020-02-08 15:00:00","253.000","30.000","4.600","16.400","0.720","991.200","","0.000","12.500","35.000","","18.500","","13.700",""
"C0A950","2020-02-08 15:00:00","60.000","351.000","7.600","16.500","0.680","1018.100","","0.000","-99.000","-99.000","-99.000","17.100","","15.800",""
"C0R160","2020-02-08 15:00:00","45.000","291.000","2.200","25.300","0.610","1013.300","","0.000","-99.000","-99.000","-99.000","25.700","","14.600",""
"C0F9S0","2020-02-08 15:00:00","43.000","356.000","5.100","18.800","0.590","1015.800","","0.000","14.400","353.000","","20.700","","15.100",""
"C0M820","2020-02-08 15:00:00","980.000","252.000","2.900","19.300","0.610","910.100","","0.000","-99.000","-99.000","-99.000","20.700","","12.600",""
"C0G870","2020-02-08 15:00:00","12.000","17.000","4.600","17.700","0.650","1020.800","","0.000","15.800","342.000","","18.400","","15.400",""
"C0R530","2020-02-08 15:00:00","16.000","253.000","4.500","21.200","0.700","1017.900","","0.000","-99.000","-99.000","-99.000","22.400","","15.600",""
"C0O840","2020-02-08 15:00:00","134.000","320.000","1.400","20.900","0.560","1002.700","","0.000","-99.000","-99.000","-99.000","22.100","","13.800",""
"C0A890","2020-02-08 15:00:00","40.000","0.000","0.000","-99.000","0.850","-99.000","","1.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A660","2020-02-08 15:00:00","97.000","24.000","1.100","-99.000","0.730","1013.200","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0T9H0","2020-02-08 15:00:00","725.000","29.000","3.400","11.500","0.990","940.800","","1.000","-99.000","-99.000","-99.000","12.600","","11.500",""
"C0R270","2020-02-08 15:00:00","51.000","314.000","2.600","23.100","0.670","1013.000","","0.000","-99.000","-99.000","-99.000","23.900","","15.800",""
"C0O980","2020-02-08 15:00:00","18.000","334.000","2.000","22.800","0.560","1019.100","","0.000","-99.000","-99.000","-99.000","24.200","","14.600",""
"C0T9I0","2020-02-08 15:00:00","152.000","288.000","0.600","16.400","0.790","1006.800","","2.500","-99.000","-99.000","-99.000","17.800","","15.200",""
"C0V760","2020-02-08 15:00:00","30.000","262.000","2.100","24.800","0.540","1016.400","","0.000","-99.000","-99.000","-99.000","25.100","","15.500",""
"C0AG90","2020-02-08 15:00:00","25.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R570","2020-02-08 15:00:00","37.000","53.000","2.900","24.800","0.630","1013.700","","0.000","-99.000","-99.000","-99.000","25.600","","15.400",""
"C0O900","2020-02-08 15:00:00","9.000","4.000","4.700","21.800","0.700","1019.200","","0.000","-99.000","-99.000","-99.000","23.000","","14.400",""
"C0AD00","2020-02-08 15:00:00","86.000","32.000","1.600","15.900","0.760","1015.100","","0.000","7.900","13.000","","16.500","","14.700",""
"C0AH00","2020-02-08 15:00:00","38.000","26.000","2.600","15.900","0.700","1020.400","","0.000","-99.000","-99.000","-99.000","16.000","","14.500",""
"C0X080","2020-02-08 15:00:00","2.000","10.000","4.500","20.500","0.600","1020.100","","0.000","10.400","9.000","","22.400","","14.200",""
"C0G910","2020-02-08 15:00:00","42.000","4.000","6.000","19.300","0.550","1016.600","","0.000","13.500","360.000","","20.700","","14.900",""
"C0I480","2020-02-08 15:00:00","2165.000","0.000","0.000","9.300","0.790","791.500","","0.000","-99.000","-99.000","-99.000","11.900","","4.300",""
"C0A860","2020-02-08 15:00:00","362.000","29.000","4.900","12.200","0.900","982.300","","5.000","-99.000","-99.000","-99.000","12.500","","11.000",""
"C0U940","2020-02-08 15:00:00","25.000","345.000","0.800","16.000","0.670","1023.300","","0.000","-99.000","-99.000","-99.000","17.200","","15.000",""
"C0S970","2020-02-08 15:00:00","19.000","1.000","1.400","19.600","0.770","1019.900","","1.000","-99.000","-99.000","-99.000","21.800","","19.100",""
"C0V260","2020-02-08 15:00:00","126.000","295.000","2.500","25.300","0.510","1004.700","","0.000","-99.000","-99.000","-99.000","27.700","","13.800",""
"C0H990","2020-02-08 15:00:00","3076.000","195.000","6.500","2.300","0.920","706.500","","0.000","12.400","228.000","","2.900","","-0.300",""
"C0F9K0","2020-02-08 15:00:00","30.000","28.000","6.900","16.500","0.700","1016.900","","0.000","15.200","18.000","","16.900","","14.700",""
"C0AH90","2020-02-08 15:00:00","660.000","265.000","0.800","11.400","0.820","951.100","","0.000","-99.000","-99.000","-99.000","13.100","","10.300",""
"C0W150","2020-02-08 15:00:00","42.000","58.000","6.100","15.000","0.660","1020.300","","0.000","-99.000","-99.000","-99.000","15.600","","12.900",""
"C0F000","2020-02-08 15:00:00","273.000","24.000","3.900","16.100","0.840","986.600","","0.000","12.800","22.000","","17.900","","12.300",""
"C0K410","2020-02-08 15:00:00","20.000","7.000","5.700","18.000","0.660","1017.400","","0.000","12.600","2.000","","19.700","","14.500",""
"C0R140","2020-02-08 15:00:00","740.000","329.000","3.200","18.300","0.720","938.100","","0.000","-99.000","-99.000","-99.000","19.200","","15.400",""
"C0V800","2020-02-08 15:00:00","256.000","270.000","2.100","23.400","0.630","987.900","","0.000","-99.000","-99.000","-99.000","25.000","","16.600",""
"C0S830","2020-02-08 15:00:00","288.000","194.000","0.500","16.900","0.850","991.400","","0.000","-99.000","-99.000","-99.000","18.700","","16.000",""
"C0S920","2020-02-08 15:00:00","98.000","133.000","0.900","19.200","0.780","1006.100","","0.000","-99.000","-99.000","-99.000","21.400","","18.400",""
"C0V640","2020-02-08 15:00:00","35.000","341.000","4.100","23.100","0.580","1015.800","","0.000","-99.000","-99.000","-99.000","23.400","","15.400",""
"C0AH80","2020-02-08 15:00:00","68.000","99.000","0.300","15.100","0.800","1016.500","","0.000","-99.000","-99.000","-99.000","15.100","","14.000",""
"C0K250","2020-02-08 15:00:00","12.000","18.000","7.200","18.100","0.670","1019.600","","0.000","13.300","8.000","","20.400","","14.500",""
"C0R840","2020-02-08 15:00:00","536.000","45.000","6.900","15.800","-99.000","959.300","","0.500","-99.000","-99.000","-99.000","16.700","","15.100",""
"C0I410","2020-02-08 15:00:00","180.000","13.000","4.100","20.100","0.580","998.800","","0.000","-99.000","-99.000","-99.000","22.400","","14.000",""
"C0M410","2020-02-08 15:00:00","245.000","354.000","2.800","21.800","0.580","987.000","","0.000","-99.000","-99.000","-99.000","26.100","","14.200",""
"C0F9Z0","2020-02-08 15:00:00","3193.000","288.000","5.900","2.300","0.610","696.600","","0.000","14.100","284.000","","5.500","","-0.100",""
"C0G810","2020-02-08 15:00:00","26.000","348.000","5.500","19.300","0.620","1017.400","","0.000","13.000","353.000","","20.900","","15.200",""
"C0U650","2020-02-08 15:00:00","442.000","146.000","0.500","11.500","0.990","974.100","","0.000","-99.000","-99.000","-99.000","13.600","","11.500",""
"C0D660","2020-02-08 15:00:00","65.000","54.000","2.700","15.200","0.720","1016.500","","0.000","11.000","30.000","","15.400","","14.500",""
"C0E540","2020-02-08 15:00:00","32.000","35.000","7.100","16.000","0.730","1019.700","","0.000","13.500","35.000","","17.300","","14.900",""
"C0W170","2020-02-08 15:00:00","42.000","30.000","7.500","10.700","0.700","1021.800","","0.000","14.200","29.000","","11.600","","10.200",""
"C0Z150","2020-02-08 15:00:00","27.000","338.000","1.900","18.300","0.720","1021.000","","0.000","-99.000","-99.000","-99.000","19.200","","16.700",""
"C0S840","2020-02-08 15:00:00","22.000","29.000","2.800","20.800","0.770","1021.200","","0.500","9.400","50.000","","21.900","","19.800",""
"C0H9A0","2020-02-08 15:00:00","1595.000","103.000","1.300","15.300","0.660","849.800","","0.000","-99.000","-99.000","-99.000","19.600","","9.300",""
"C0Z300","2020-02-08 15:00:00","182.000","153.000","0.900","15.600","0.990","1003.500","","0.500","-99.000","-99.000","-99.000","17.000","","15.500",""
"C0G730","2020-02-08 15:00:00","27.000","13.000","8.500","16.900","0.740","1018.400","","0.000","15.600","10.000","","18.200","","14.600",""
"C0V730","2020-02-08 15:00:00","33.000","264.000","2.200","24.000","0.580","1016.300","","0.000","-99.000","-99.000","-99.000","24.900","","15.400",""
"C0SA00","2020-02-08 15:00:00","466.000","108.000","1.900","16.100","0.900","968.400","","0.000","-99.000","-99.000","-99.000","18.400","","15.600",""
"C0S900","2020-02-08 15:00:00","27.000","62.000","3.400","21.500","0.690","1018.900","","3.500","12.600","85.000","","22.800","","20.400",""
"C0C480","2020-02-08 15:00:00","105.000","0.000","0.000","15.000","0.720","1012.500","","0.000","-99.000","-99.000","-99.000","15.500","","14.200",""
"C0V720","2020-02-08 15:00:00","15.000","295.000","2.300","23.500","0.600","1018.000","","0.000","7.400","307.000","","23.900","","16.200",""
"C0UA60","2020-02-08 15:00:00","566.000","355.000","3.600","12.100","0.850","957.800","","0.000","-99.000","-99.000","-99.000","16.700","","11.600",""
"C0A980","2020-02-08 15:00:00","11.000","332.000","1.500","15.900","0.700","1024.600","","0.000","-99.000","-99.000","-99.000","16.000","","14.800",""
"C0C670","2020-02-08 15:00:00","250.000","20.000","2.900","13.400","0.780","995.400","","0.000","-99.000","-99.000","-99.000","13.600","","12.400",""
"C0K550","2020-02-08 15:00:00","15.000","358.000","5.000","18.400","0.650","1019.300","","0.000","12.900","335.000","","19.900","","14.700",""
"C0R350","2020-02-08 15:00:00","35.000","45.000","6.500","23.000","0.680","1015.900","","0.000","13.900","57.000","","24.200","","20.400",""
"C0T9F0","2020-02-08 15:00:00","251.000","0.000","0.200","15.500","0.820","994.400","","0.000","-99.000","-99.000","-99.000","17.100","","14.700",""
"C0D390","2020-02-08 15:00:00","146.000","0.000","0.000","16.100","0.710","1005.400","","0.000","-99.000","-99.000","-99.000","16.700","","13.400",""
"C0E430","2020-02-08 15:00:00","258.000","1.000","3.600","14.600","0.750","996.100","","0.000","-99.000","-99.000","-99.000","15.700","","12.700",""
"C0O990","2020-02-08 15:00:00","18.000","333.000","1.800","23.000","0.560","1017.500","","0.000","-99.000","-99.000","-99.000","24.200","","14.600",""
"CM0010","2020-02-08 15:00:00","68.000","43.000","1.400","15.900","0.660","1017.700","","0.500","-99.000","-99.000","-99.000","15.900","","14.500",""
"C0K500","2020-02-08 15:00:00","12.000","15.000","6.300","17.900","0.690","1018.100","","0.000","12.600","35.000","","19.400","","14.500",""
"C0X260","2020-02-08 15:00:00","39.000","10.000","5.000","19.600","0.670","1016.200","","0.000","-99.000","-99.000","-99.000","21.200","","14.000",""
"C0ACA0","2020-02-08 15:00:00","25.000","0.000","0.100","15.600","0.700","1021.100","","0.000","-99.000","-99.000","-99.000","16.200","","14.600",""
"C0X180","2020-02-08 15:00:00","62.000","344.000","2.600","22.600","0.590","1012.200","","0.000","-99.000","-99.000","-99.000","23.200","","14.700",""
"C0F930","2020-02-08 15:00:00","100.000","39.000","1.100","18.000","0.710","1009.600","","0.000","6.800","14.000","","19.500","","15.100",""
"C0I010","2020-02-08 15:00:00","1562.000","278.000","1.900","18.000","0.480","851.800","","0.000","-99.000","-99.000","-99.000","18.800","","10.600",""
"C0R190","2020-02-08 15:00:00","32.000","218.000","2.700","25.300","0.620","1014.900","","0.000","-99.000","-99.000","-99.000","25.600","","14.500",""
"C0E420","2020-02-08 15:00:00","19.000","41.000","4.700","15.600","0.710","1019.500","","0.000","10.800","38.000","","16.300","","14.300",""
"C0W160","2020-02-08 15:00:00","49.000","52.000","17.400","11.900","0.740","1015.700","","0.000","-99.000","-99.000","-99.000","12.700","","11.700",""
"C0I460","2020-02-08 15:00:00","110.000","34.000","3.900","20.200","0.570","1007.700","","0.000","-99.000","-99.000","-99.000","21.900","","14.400",""
"C0A9F0","2020-02-08 15:00:00","35.000","73.000","1.600","16.100","0.690","1021.800","","0.000","-99.000","-99.000","-99.000","16.300","","15.200",""
"C0F9A0","2020-02-08 15:00:00","425.000","344.000","1.200","18.100","0.650","971.000","","0.000","-99.000","-99.000","-99.000","21.200","","12.400",""
"C0O950","2020-02-08 15:00:00","4.000","339.000","3.900","20.600","0.640","1019.000","","0.000","-99.000","-99.000","-99.000","22.100","","14.700",""
"C0M760","2020-02-08 15:00:00","40.000","2.000","2.900","19.900","0.610","1015.900","","0.000","8.900","356.000","","21.500","","14.400",""
"C0AH70","2020-02-08 15:00:00","34.000","53.000","1.200","16.400","0.610","1021.500","","0.000","-99.000","-99.000","-99.000","16.700","","15.500",""
"C0V250","2020-02-08 15:00:00","298.000","309.000","1.100","23.300","0.520","984.800","","0.000","-99.000","-99.000","-99.000","26.400","","12.800",""
"C0U980","2020-02-08 15:00:00","573.000","306.000","0.800","10.500","1.000","959.600","","1.000","-99.000","-99.000","-99.000","12.400","","10.100",""
"C0S740","2020-02-08 15:00:00","289.000","51.000","3.100","15.500","0.890","990.600","","0.000","-99.000","-99.000","-99.000","17.300","","15.000",""
"C0A940","2020-02-08 15:00:00","49.000","51.000","1.200","15.800","0.730","1019.700","","0.000","8.800","7.000","","16.000","","14.500",""
"C0A920","2020-02-08 15:00:00","196.000","39.000","3.300","14.200","0.800","1001.000","","0.000","-99.000","-99.000","-99.000","14.400","","13.000",""
"C0T870","2020-02-08 15:00:00","135.000","149.000","0.400","15.500","0.900","1007.600","","2.000","-99.000","-99.000","-99.000","16.800","","15.000",""
"C0O930","2020-02-08 15:00:00","69.000","291.000","1.000","24.100","0.580","1012.500","","0.000","-99.000","-99.000","-99.000","26.500","","14.500",""
"C0AI40","2020-02-08 15:00:00","37.000","11.000","2.000","16.300","0.630","1021.000","","0.000","7.100","28.000","","16.800","","15.200",""
"C0C460","2020-02-08 15:00:00","482.000","0.000","0.000","12.900","0.790","969.000","","0.000","-99.000","-99.000","-99.000","14.400","","11.300",""
"C0E520","2020-02-08 15:00:00","320.000","290.000","1.600","15.700","0.740","985.400","","0.000","-99.000","-99.000","-99.000","17.800","","12.500",""
"C0T9D0","2020-02-08 15:00:00","7.000","38.000","2.800","18.300","0.650","1023.100","","0.000","7.900","35.000","","20.000","","17.100",""
"C0I390","2020-02-08 15:00:00","1184.000","247.000","2.000","20.600","0.420","890.000","","0.000","-99.000","-99.000","-99.000","21.300","","10.600",""
"C0B020","2020-02-08 15:00:00","86.000","10.000","6.300","15.500","0.710","1013.100","","0.000","13.300","6.000","","16.300","","15.200",""
"CM0170","2020-02-08 15:00:00","106.000","259.000","2.800","20.500","0.590","1008.700","","0.000","-99.000","-99.000","-99.000","21.500","","13.500",""
"C0F860","2020-02-08 15:00:00","2215.000","213.000","4.300","12.000","0.600","783.100","","0.000","-99.000","-99.000","-99.000","12.500","","7.000",""
"C0U890","2020-02-08 15:00:00","116.000","143.000","1.100","15.300","0.800","1012.800","","0.000","-99.000","-99.000","-99.000","16.500","","14.900",""
"C0G800","2020-02-08 15:00:00","15.000","27.000","8.500","17.600","0.670","1018.900","","0.000","17.400","10.000","","18.900","","14.700",""
"C0F850","2020-02-08 15:00:00","379.000","5.000","1.700","16.600","0.660","976.500","","0.000","-99.000","-99.000","-99.000","20.100","","12.500",""
"C0AH50","2020-02-08 15:00:00","275.000","28.000","2.200","-99.000","-99.000","992.400","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0Z160","2020-02-08 15:00:00","124.000","320.000","0.300","16.600","0.820","1010.200","","3.000","-99.000","-99.000","-99.000","18.100","","15.500",""
"C0R540","2020-02-08 15:00:00","17.000","251.000","3.700","22.800","0.710","1017.600","","0.000","-99.000","-99.000","-99.000","23.300","","16.000",""
"C0K480","2020-02-08 15:00:00","56.000","356.000","6.800","18.800","0.660","1013.500","","0.000","-99.000","-99.000","-99.000","20.400","","13.400",""
